angle,reflectance
87.53552,0.7822098
87.592865,0.78661704
87.650215,0.79105276
87.70756,0.79551685
87.7649,0.80000913
87.822235,0.80453074
87.87957,0.8090812
87.93691,0.8136606
87.99424,0.8182697
88.05157,0.8229083
88.108894,0.827577
88.16622,0.832276
88.22355,0.83700514
88.28087,0.8417647
88.33819,0.84655535
88.39551,0.8513769
88.45283,0.85622996
88.51014,0.8611142
88.56746,0.86603045
88.62477,0.87097836
88.68208,0.8759589
88.73939,0.8809719
88.7967,0.88601744
88.854004,0.891096
88.911316,0.89620763
88.96863,0.90135306
89.025925,0.90653217
89.08323,0.9117452
89.14053,0.91699266
89.19783,0.92227423
89.255135,0.92759097
89.31244,0.93294287
89.369736,0.93832994
89.42703,0.94375265
89.48433,0.9492113
89.541626,0.9547058
89.59893,0.960237
89.65623,0.9658049
89.71352,0.9714098
89.77081,0.9770522
89.82812,0.98273194
89.88541,0.98844963
89.9427,0.9942056
